HIT,178,10100110101010101001100110101000,01101001010101010101101001011011,3,3
HIT,179,10011001010110010101011001011000,01011010100110100110101010011011,3,3
HIT,180,10100110101001101010011010100100,01100101010101100101010110100111,3,3
HIT,181,01100110010110101010010110011000,01101001010101100101011001010111,4,4
HIT,182,01100101011010011010101001011000,10010110101001100101100101100111,4,4
HIT,183,01011010011001100101011010100100,01010101100110101010010101010111,4,4
HIT,184,10010101010110011001100110101000,10010110100101011010100110010111,4,4
HIT,185,10101001010110100110101001101000,10011001100101010101100101010111,4,4
HIT,186,10011001011010010101010110101000,10011001100110011001100110100111,4,4
HIT,187,01101010100101010101010110101000,10100110010101100101100110010111,4,4
HIT,188,10101010101001101001010101100100,01101001100101100101100110011011,4,4
HIT,189,01011001100101100110010101100100,01100110100110100101101001100111,4,4
HIT,190,10011010010101010101010110010100,01011001100101011010101010101011,4,4
HIT,191,10011001010101010101011010011000,10100101011001011010101010100111,4,4
HIT,192,01100110101010011001101010010100,01010101011001011010010110011011,4,4
HIT,193,01010110100101101001011001010100,01100110101001101001100110100111,4,4
HIT,194,10010110011001100101010101010100,01011010010101101001010110101011,4,4
HIT,195,01011001010101100101010101010100,10100110101001100101101010100111,4,4
HIT,196,01101001101010100101011001101000,10011001100101101001011001011011,4,4
HIT,197,01101001100110101010100110101000,01011001010101010101101010010111,4,4
HIT,198,01100101100101010110010101011000,01011001100110100110101010010111,4,4
HIT,199,01011010101010100110100110010100,10011001101010010101101001011011,4,4
HIT,200,10101010101001100110011001011000,01011001010101101001010101101011,4,4
HIT,201,10100110011001010110010101100100,10100110100110100101101010011011,4,4
HIT,202,10101001011010100110010110100100,10010101010101100110011010010111,4,4
HIT,203,10011010010101010101100110101000,10101001011010011001100101100111,4,4
HIT,204,01101001101010011001100101100100,10101010100101011001101001010111,4,4
HIT,205,10011001100101011010010101011000,10101001011010101010010110010111,4,4
HIT,206,10010101010101011010101001011000,10011001010110010110010110010111,4,4
HIT,207,01011010100101101010101001011000,10011001100110100101010101100111,4,4
HIT,208,10011001100101010101101001100100,10101001101010011010101001011011,4,4
HIT,209,10101010101010011001010101011000,01010110100110100101101001010111,4,4
HIT,210,01101010101010101001101010011000,10100101100101100101100110100111,4,4
HIT,211,10010110011001100101100101101000,10010101101001010101011010101011,4,4
HIT,212,01101010100110011001010101010100,01011010011010011010011010100111,4,4
HIT,213,10100110011010100101100101100100,01010101011010010101010101011011,4,4
HIT,214,01101010011010101010101001100100,10010101011001101001010101100111,4,4
HIT,215,01011001100110011001101001010100,10100101101001100101100101011011,4,4
HIT,216,10011001100101100110010110010100,10011010100110100101101010010111,4,4
HIT,217,01100110101001010110101001011000,01101010101010011001100101100111,4,4
HIT,218,10011001101010100101010101100100,10010110011001010110100101100111,4,4
HIT,219,01010101010101010101101001101000,10101010010110101010100101100111,4,4
HIT,220,01100101101010101010010101011000,10011010100110100110011010100111,4,4
HIT,221,10011001010110010110011001100100,10101010010110100101010101011011,4,4
HIT,222,10010101011010011001011001101000,10100101101010011010101010101011,4,4
HIT,223,01101010101010100110101001101000,10010110010101011001011001101011,4,4
HIT,224,01010101100110101001100110100100,01100110010110010110101010010111,4,4
HIT,225,01100101100101100110100110100100,01010101011010100101010101100111,4,4
HIT,226,01100101100101100101011001011000,10101001010101101010011001101011,4,4
HIT,227,01100110101010010110010110010100,10100101011010010101011010010111,4,4
HIT,228,01100101011001101001010110010100,01011010101001101010011010100111,4,4
HIT,229,01011010101010100101011001101000,01010101010101011010011001100111,4,4
HIT,230,01010110011010011010010110011000,10010101101010011001010101011011,4,4
